,fullName,id,link,jerseyNumber,code,name,type,abbreviation,Team_Number,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,season22,timeOnIce22,assists22,goals22,pim22,shots22,games22,hits22,powerPlayGoals22,powerPlayPoints22,powerPlayTimeOnIce22,evenTimeOnIce22,penaltyMinutes22,faceOffPct22,shotPct22,gameWinningGoals22,overTimeGoals22,shortHandedGoals22,shortHandedPoints22,shortHandedTimeOnIce22,blocked22,plusMinus22,points22,shifts22,timeOnIcePerGame22,evenTimeOnIcePerGame22,shortHandedTimeOnIcePerGame22,powerPlayTimeOnIcePerGame22,ot22,shutouts22,ties22,wins22,losses22,saves22,powerPlaySaves22,shortHandedSaves22,evenSaves22,shortHandedShots22,evenShots22,powerPlayShots22,savePercentage22,goalAgainstAverage22,gamesStarted22,shotsAgainst22,goalsAgainst22,powerPlaySavePercentage22,shortHandedSavePercentage22,evenStrengthSavePercentage22,season21,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,ot21,shutouts21,ties21,wins21,losses21,saves21,powerPlaySaves21,shortHandedSaves21,evenSaves21,shortHandedShots21,evenShots21,powerPlayShots21,savePercentage21,goalAgainstAverage21,gamesStarted21,shotsAgainst21,goalsAgainst21,powerPlaySavePercentage21,shortHandedSavePercentage21,evenStrengthSavePercentage21,season20,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,ot20,shutouts20,ties20,wins20,losses20,saves20,powerPlaySaves20,shortHandedSaves20,evenSaves20,shortHandedShots20,evenShots20,powerPlayShots20,savePercentage20,goalAgainstAverage20,gamesStarted20,shotsAgainst20,goalsAgainst20,powerPlaySavePercentage20,shortHandedSavePercentage20,evenStrengthSavePercentage20,season19,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,ot19,shutouts19,ties19,wins19,losses19,saves19,powerPlaySaves19,shortHandedSaves19,evenSaves19,shortHandedShots19,evenShots19,powerPlayShots19,savePercentage19,goalAgainstAverage19,gamesStarted19,shotsAgainst19,goalsAgainst19,powerPlaySavePercentage19,shortHandedSavePercentage19,evenStrengthSavePercentage19,season18,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,ot18,shutouts18,ties18,wins18,losses18,saves18,powerPlaySaves18,shortHandedSaves18,evenSaves18,shortHandedShots18,evenShots18,powerPlayShots18,savePercentage18,goalAgainstAverage18,gamesStarted18,shotsAgainst18,goalsAgainst18,powerPlaySavePercentage18,shortHandedSavePercentage18,evenStrengthSavePercentage18,season17,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,ot17,shutouts17,wins17,losses17,saves17,powerPlaySaves17,shortHandedSaves17,evenSaves17,shortHandedShots17,evenShots17,powerPlayShots17,savePercentage17,goalAgainstAverage17,gamesStarted17,shotsAgainst17,goalsAgainst17,powerPlaySavePercentage17,shortHandedSavePercentage17,evenStrengthSavePercentage17,season16,timeOnIce16,assists16,goals16,pim16,shots16,games16,hits16,powerPlayGoals16,powerPlayPoints16,powerPlayTimeOnIce16,evenTimeOnIce16,penaltyMinutes16,faceOffPct16,shotPct16,gameWinningGoals16,overTimeGoals16,shortHandedGoals16,shortHandedPoints16,shortHandedTimeOnIce16,blocked16,plusMinus16,points16,shifts16,timeOnIcePerGame16,evenTimeOnIcePerGame16,shortHandedTimeOnIcePerGame16,powerPlayTimeOnIcePerGame16,ot16,shutouts16,wins16,losses16,saves16,powerPlaySaves16,shortHandedSaves16,evenSaves16,shortHandedShots16,evenShots16,powerPlayShots16,savePercentage16,goalAgainstAverage16,gamesStarted16,shotsAgainst16,goalsAgainst16,powerPlaySavePercentage16,shortHandedSavePercentage16,evenStrengthSavePercentage16,season15,timeOnIce15,assists15,goals15,pim15,shots15,games15,hits15,powerPlayGoals15,powerPlayPoints15,powerPlayTimeOnIce15,evenTimeOnIce15,penaltyMinutes15,faceOffPct15,shotPct15,gameWinningGoals15,overTimeGoals15,shortHandedGoals15,shortHandedPoints15,shortHandedTimeOnIce15,blocked15,plusMinus15,points15,shifts15,timeOnIcePerGame15,evenTimeOnIcePerGame15,shortHandedTimeOnIcePerGame15,powerPlayTimeOnIcePerGame15,ot15,shutouts15,wins15,losses15,saves15,powerPlaySaves15,shortHandedSaves15,evenSaves15,shortHandedShots15,evenShots15,powerPlayShots15,savePercentage15,goalAgainstAverage15,gamesStarted15,shotsAgainst15,goalsAgainst15,powerPlaySavePercentage15,shortHandedSavePercentage15,evenStrengthSavePercentage15,season14,timeOnIce14,assists14,goals14,pim14,shots14,games14,hits14,powerPlayGoals14,powerPlayPoints14,powerPlayTimeOnIce14,evenTimeOnIce14,penaltyMinutes14,faceOffPct14,shotPct14,gameWinningGoals14,overTimeGoals14,shortHandedGoals14,shortHandedPoints14,shortHandedTimeOnIce14,blocked14,plusMinus14,points14,shifts14,timeOnIcePerGame14,evenTimeOnIcePerGame14,shortHandedTimeOnIcePerGame14,powerPlayTimeOnIcePerGame14,ot14,shutouts14,wins14,losses14,saves14,powerPlaySaves14,shortHandedSaves14,evenSaves14,shortHandedShots14,evenShots14,powerPlayShots14,savePercentage14,goalAgainstAverage14,gamesStarted14,shotsAgainst14,goalsAgainst14,powerPlaySavePercentage14,shortHandedSavePercentage14,evenStrengthSavePercentage14,Salary_2014-15,Salary_2015-16,Salary_2016-17,Salary_2017-18,Salary_2018-19,Salary_2019-20,Salary_2020-21,Salary_2021-22
45,Josh Bailey,8474573,/api/v1/people/8474573,12,R,Right Wing,Forward,RW,2,1989-10-02,31,Bowmanville,ON,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,20212022,1249:50,30,14,6,87,74,19,2,11,114:23,1054:53,6,39.09,16.1,1,0,0,0,80:34,26,-7,44,1600,16:53,14:15,01:05,01:32,,,,,,,,,,,,,,,,,,,,,20202021,944:59,27,8,4,77,54,13,0,9,108:44,785:11,4,43.75,10.4,1,0,0,0,51:04,19,12,35,1176,17:29,14:32,00:56,02:00,,,,,,,,,,,,,,,,,,,,,20192020,1149:06,29,14,10,94,68,20,2,9,122:18,929:08,10,50.0,14.9,2,0,1,1,97:40,48,-12,43,1484,16:53,13:39,01:26,01:47,,,,,,,,,,,,,,,,,,,,,20182019,1379:52,40,16,21,126,82,19,2,14,200:57,1176:05,21,51.47,12.7,4,1,1,1,02:50,32,8,56,1638,16:49,14:20,00:02,02:27,,,,,,,,,,,,,,,,,,,,,20172018,1359:11,53,18,17,151,76,12,5,31,228:44,1110:30,17,22.0,11.92,3,1,0,0,19:57,33,-20,71,1542,17:53,14:36,00:15,03:00,,,,,,,,,,,,,,,,,,,,,20162017,1506:28,43,13,12,173,82,37,3,12,232:35,1237:54,12,53.33,7.51,1,1,0,0,35:59,53,5,56,1840,18:22,15:05,00:26,02:50,,,,,,,,,,,,,,,,,,,,20152016,1283:48,20,12,22,105,81,45,4,5,115:53,1126:21,22,41.17,11.43,2,1,0,0,41:34,25,-7,32,1678,15:50,13:54,00:30,01:25,,,,,,,,,,,,,,,,,,,,20142015,1174:39,26,15,12,140,70,66,2,4,115:05,1048:12,12,45.45,10.71,1,0,0,0,11:22,36,3,41,1477,16:46,14:58,00:09,01:38,,,,,,,,,,,,,,,,,,,,20132014,1219:47,30,8,26,98,77,44,2,10,139:38,1044:51,26,49.56,8.16,1,0,0,0,35:18,29,-8,38,1576,15:50,13:34,00:27,01:48,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7000000.0,6000000.0,5000000.0,5000000.0
46,Jordan Eberle,8474586,/api/v1/people/8474586,7,R,Right Wing,Forward,RW,2,1990-05-15,31,Regina,SK,CAN,CAN,"5' 11""",187,True,False,False,False,R,Y,20212022,1418:14,23,21,14,164,79,48,4,9,217:21,1200:13,14,30.0,12.8,2,0,0,0,00:40,40,-28,44,1688,17:57,15:11,00:00,02:45,,,,,,,,,,,,,,,,,,,,,20202021,921:42,17,16,16,128,55,30,1,5,126:06,795:22,16,42.85,12.5,2,0,0,0,00:14,18,9,33,1118,16:45,14:27,00:00,02:17,,,,,,,,,,,,,,,,,,,,,20192020,1033:05,24,16,12,136,58,37,4,11,150:29,882:00,12,33.33,11.8,1,0,0,0,00:36,39,1,40,1183,17:48,15:12,00:00,02:35,,,,,,,,,,,,,,,,,,,,,20182019,1289:06,18,19,17,160,78,36,7,12,219:15,1068:00,17,45.0,11.88,5,0,0,0,01:51,35,-6,37,1514,16:31,13:41,00:01,02:48,,,,,,,,,,,,,,,,,,,,,20172018,1301:31,34,25,21,183,81,46,3,10,157:47,1141:32,21,36.36,13.66,7,1,0,0,02:12,30,5,59,1549,16:04,14:05,00:01,01:56,,,,,,,,,,,,,,,,,,,,,20162017,1374:57,31,20,16,208,82,26,4,14,183:45,1190:01,16,50.0,9.62,0,0,0,0,01:11,37,3,51,1781,16:46,14:30,00:00,02:14,,,,,,,,,,,,,,,,,,,,20152016,1232:04,22,25,14,173,69,28,7,11,182:04,1048:15,14,62.5,14.45,4,1,0,0,01:45,23,-12,47,1560,17:51,15:11,00:01,02:38,,,,,,,,,,,,,,,,,,,,20142015,1542:25,39,24,24,183,81,62,6,21,212:24,1323:27,24,16.66,13.11,2,0,0,0,06:34,36,-16,63,1996,19:02,16:20,00:04,02:37,,,,,,,,,,,,,,,,,,,,20132014,1563:47,37,28,18,200,80,51,7,20,243:12,1265:23,18,38.09,14.0,4,1,1,1,55:12,40,-11,65,2032,19:32,15:49,00:41,03:02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7250000.0,4750000.0,0.0
47,Matt Martin,8474709,/api/v1/people/8474709,17,L,Left Wing,Forward,LW,2,1989-05-08,32,Windsor,ON,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,20212022,812:13,4,3,70,66,71,235,0,0,06:02,804:39,70,42.1,4.5,0,0,0,0,01:32,26,-2,7,1152,11:26,11:19,00:01,00:05,,,,,,,,,,,,,,,,,,,,,20202021,597:44,5,6,36,68,54,181,1,2,25:07,571:09,36,25.0,8.8,0,0,0,0,01:28,23,-2,11,835,11:04,10:34,00:01,00:27,,,,,,,,,,,,,,,,,,,,,20192020,573:17,3,5,40,49,55,242,0,0,04:25,558:19,40,42.85,10.2,2,0,0,0,10:33,24,-1,8,818,10:25,10:09,00:11,00:04,,,,,,,,,,,,,,,,,,,,,20182019,766:02,8,6,53,62,67,275,0,0,02:50,748:23,53,40.0,9.68,1,0,0,0,14:49,42,5,14,1072,11:26,11:10,00:13,00:02,,,,,,,,,,,,,,,,,,,,,20172018,399:25,9,3,50,46,50,147,0,0,00:49,398:36,50,75.0,6.52,0,0,0,0,00:00,9,0,12,604,07:59,07:58,00:00,00:00,,,,,,,,,,,,,,,,,,,,,20162017,729:36,4,5,123,66,82,300,0,0,01:45,700:59,123,0.0,7.58,0,0,0,0,26:52,26,0,9,1117,08:53,08:32,00:19,00:01,,,,,,,,,,,,,,,,,,,,20152016,844:31,9,10,119,86,80,365,0,0,07:09,833:49,119,25.0,11.63,1,0,0,0,03:33,24,2,19,1244,10:33,10:25,00:02,00:05,,,,,,,,,,,,,,,,,,,,20142015,879:01,6,8,114,90,78,382,0,0,10:55,864:24,114,50.0,8.89,2,0,0,0,03:42,36,-4,14,1257,11:16,11:04,00:02,00:08,,,,,,,,,,,,,,,,,,,,20132014,940:01,6,8,90,120,79,359,0,0,25:38,860:07,90,33.33,6.67,3,0,0,0,54:16,42,-11,14,1329,11:53,10:53,00:41,00:19,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0
48,Kyle Palmieri,8475151,/api/v1/people/8475151,21,R,Right Wing,Forward,RW,2,1991-02-01,30,Smithtown,NY,USA,USA,"5' 11""",185,True,False,False,False,R,Y,20212022,1078:07,18,15,57,156,69,77,2,6,111:39,950:44,57,29.41,9.6,6,0,0,0,15:44,18,0,33,1429,15:37,13:46,00:13,01:37,,,,,,,,,,,,,,,,,,,,,20202021,845:15,11,10,20,115,51,62,2,6,114:55,703:31,20,40.0,8.7,2,0,1,1,26:49,12,-5,21,1141,16:34,13:47,00:31,02:15,,,,,,,,,,,,,,,,,,,,,20192020,1112:11,20,25,41,155,65,74,11,18,206:17,891:54,41,32.43,16.1,3,1,0,0,14:00,36,-4,45,1374,17:06,13:43,00:12,03:10,,,,,,,,,,,,,,,,,,,,,20182019,1343:29,23,27,42,224,74,98,11,18,243:59,1077:44,42,27.9,12.05,2,0,0,0,21:46,35,-9,50,1580,18:09,14:33,00:17,03:17,,,,,,,,,,,,,,,,,,,,,20172018,1073:12,20,24,30,181,62,94,11,23,172:06,857:16,30,33.33,13.26,5,0,0,0,43:50,50,-1,44,1390,17:18,13:49,00:42,02:46,,,,,,,,,,,,,,,,,,,,,20162017,1387:55,27,26,46,192,80,124,8,19,210:54,1101:14,46,41.37,13.54,3,0,1,1,75:47,36,2,53,1768,17:20,13:45,00:56,02:38,,,,,,,,,,,,,,,,,,,,20152016,1460:00,27,30,39,222,82,129,11,23,215:35,1192:13,39,37.03,13.51,4,2,0,0,52:12,51,3,57,1828,17:48,14:32,00:38,02:37,,,,,,,,,,,,,,,,,,,,20142015,803:31,15,14,37,112,57,97,5,11,97:47,705:33,37,50.0,12.5,4,1,0,0,00:11,24,-2,29,1044,14:05,12:22,00:00,01:42,,,,,,,,,,,,,,,,,,,,20132014,847:54,17,14,38,147,71,96,0,0,92:15,755:37,38,39.13,9.52,4,1,0,0,00:02,31,9,31,1188,11:56,10:38,00:00,01:17,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0
50,Richard Panik,8475209,/api/v1/people/8475209,24,R,Right Wing,Forward,RW,2,1991-02-07,30,Martin,,SVK,SVK,"6' 2""",203,True,False,False,False,L,Y,20212022,59:40,1,0,0,4,4,9,0,1,13:27,46:13,0,50.0,0.0,0,0,0,0,00:00,2,-2,1,74,14:55,11:33,00:00,03:21,,,,,,,,,,,,,,,,,,,,,20202021,593:33,9,4,18,59,48,70,1,1,19:55,570:41,18,42.85,6.8,0,0,0,0,02:57,21,-9,13,794,12:21,11:53,00:03,00:24,,,,,,,,,,,,,,,,,,,,,20192020,668:52,13,9,36,67,59,75,0,0,12:54,621:02,36,57.89,13.4,1,0,0,0,34:56,19,16,22,873,11:20,10:31,00:35,00:13,,,,,,,,,,,,,,,,,,,,,20182019,1245:38,19,14,44,140,75,137,0,2,148:43,1007:02,44,27.77,10.0,2,1,1,1,89:53,52,-3,33,1730,16:36,13:25,01:11,01:58,,,,,,,,,,,,,,,,,,,,,20172018,1094:12,21,14,38,136,72,137,4,6,136:44,944:29,38,33.33,10.29,0,0,0,0,12:59,37,7,35,1435,15:11,13:07,00:10,01:53,,,,,,,,,,,,,,,,,,,,,20162017,1208:10,22,22,58,155,82,147,4,9,135:17,1072:32,58,28.57,14.19,5,0,0,0,00:21,45,14,44,1574,14:44,13:04,00:00,01:38,,,,,,,,,,,,,,,,,,,,20152016,325:01,2,6,6,39,30,54,0,0,08:39,316:22,6,50.0,15.38,1,0,0,0,00:00,11,4,8,461,10:50,10:32,00:00,00:17,,,,,,,,,,,,,,,,,,,,20142015,885:00,6,11,49,87,76,101,2,2,60:27,788:26,49,28.57,12.64,1,0,0,0,36:07,57,-8,17,1169,11:38,10:22,00:28,00:47,,,,,,,,,,,,,,,,,,,,20132014,634:37,10,3,21,56,50,70,0,4,65:23,565:47,21,37.5,5.36,0,0,0,0,03:27,16,-9,13,857,12:41,11:18,00:04,01:18,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3200000.0,493116.0,0.0
51,Casey Cizikas,8475231,/api/v1/people/8475231,53,C,Center,Forward,C,2,1991-02-27,30,Toronto,ON,CAN,CAN,"5' 11""",195,True,False,False,False,L,Y,20212022,1017:16,6,10,48,91,74,138,0,0,05:30,875:09,48,55.56,11.0,3,0,1,1,136:37,43,-3,16,1503,13:44,11:49,01:50,00:04,,,,,,,,,,,,,,,,,,,,,20202021,774:44,7,7,27,72,56,112,0,0,05:03,673:27,27,53.2,9.7,3,0,0,0,96:14,25,-2,14,1116,13:50,12:01,01:43,00:05,,,,,,,,,,,,,,,,,,,,,20192020,686:06,4,10,41,67,48,133,0,0,02:14,571:52,41,53.48,14.9,1,0,3,5,112:00,39,12,14,987,14:17,11:54,02:20,00:02,,,,,,,,,,,,,,,,,,,,,20182019,1023:44,13,20,36,111,73,129,0,0,04:59,876:40,36,49.06,18.02,3,0,2,3,142:05,68,22,33,1476,14:01,12:00,01:56,00:04,,,,,,,,,,,,,,,,,,,,,20172018,845:46,10,7,23,74,64,128,0,0,03:57,694:30,23,53.08,9.46,0,0,1,1,147:19,53,-12,17,1216,13:12,10:51,02:18,00:03,,,,,,,,,,,,,,,,,,,,,20162017,820:30,17,8,30,82,59,144,0,1,08:45,684:52,30,49.64,9.76,1,0,0,0,126:53,58,9,25,1254,13:54,11:36,02:09,00:08,,,,,,,,,,,,,,,,,,,,20152016,1014:33,21,8,31,84,80,158,0,0,06:26,833:19,31,48.9,9.52,4,0,1,3,174:48,62,4,29,1573,12:40,10:24,02:11,00:04,,,,,,,,,,,,,,,,,,,,20142015,876:11,9,9,24,90,70,144,0,1,07:59,767:40,24,52.16,10.0,2,0,2,2,100:32,50,-2,18,1344,12:31,10:58,01:26,00:06,,,,,,,,,,,,,,,,,,,,20132014,1069:53,10,6,30,79,80,128,1,2,17:35,857:41,30,48.36,7.59,1,0,0,2,194:37,48,-12,16,1560,13:22,10:43,02:25,00:13,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
53,Brock Nelson,8475754,/api/v1/people/8475754,29,C,Center,Forward,C,2,1991-10-15,29,Warroad,MN,USA,USA,"6' 4""",212,True,False,False,False,L,Y,20212022,1272:52,22,37,33,171,72,31,11,14,161:55,1058:23,33,49.37,21.6,5,0,0,0,52:34,43,-5,59,1615,17:40,14:41,00:43,02:14,,,,,,,,,,,,,,,,,,,,,20202021,998:35,15,18,14,121,56,36,7,9,118:41,823:33,14,49.36,14.9,4,0,0,0,56:21,26,-5,33,1263,17:49,14:42,01:00,02:07,,,,,,,,,,,,,,,,,,,,,20192020,1282:28,28,26,32,175,68,49,4,7,138:04,1037:12,32,51.76,14.9,5,3,0,0,107:12,44,6,54,1649,18:51,15:15,01:34,02:01,,,,,,,,,,,,,,,,,,,,,20182019,1473:43,28,25,28,181,82,51,2,8,197:03,1210:55,28,47.67,13.81,3,1,1,1,65:45,55,20,53,1828,17:58,14:46,00:48,02:24,,,,,,,,,,,,,,,,,,,,,20172018,1207:44,16,19,43,138,82,50,4,8,147:57,1005:13,43,48.32,13.77,3,1,0,0,54:34,52,-4,35,1502,14:43,12:15,00:39,01:48,,,,,,,,,,,,,,,,,,,,,20162017,1267:30,25,20,36,173,81,50,1,6,151:30,1066:58,36,43.74,11.56,4,1,0,1,49:02,48,-6,45,1730,15:38,13:10,00:36,01:52,,,,,,,,,,,,,,,,,,,,20152016,1280:04,14,26,30,165,81,59,3,5,143:38,1098:14,30,47.93,15.76,3,0,0,0,38:12,50,-3,40,1676,15:48,13:33,00:28,01:46,,,,,,,,,,,,,,,,,,,,20142015,1302:25,22,20,24,190,82,99,10,15,222:21,1002:24,24,44.3,10.53,3,0,0,0,77:40,52,6,42,1714,15:52,12:13,00:56,02:42,,,,,,,,,,,,,,,,,,,,20132014,1026:53,12,14,12,132,72,74,3,7,133:30,832:38,12,42.35,10.61,1,0,0,0,60:45,38,-10,26,1454,14:15,11:33,00:50,01:51,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8000000.0,5200000.0,8000000.0
54,Jean-Gabriel Pageau,8476419,/api/v1/people/8476419,44,C,Center,Forward,C,2,1992-11-11,28,Ottawa,ON,CAN,CAN,"5' 10""",180,True,False,False,False,R,Y,20212022,1360:56,21,18,30,126,77,171,4,7,159:15,1054:05,30,55.32,14.3,0,0,1,4,147:36,53,0,39,1845,17:40,13:41,01:55,02:04,,,,,,,,,,,,,,,,,,,,,20202021,906:40,14,14,10,81,54,111,5,8,96:35,735:43,10,56.66,17.3,3,0,2,2,74:22,58,10,28,1267,16:47,13:37,01:22,01:47,,,,,,,,,,,,,,,,,,,,,20192020,1283:31,16,26,49,151,67,128,5,10,119:11,1013:04,49,53.52,17.2,5,1,3,6,151:16,53,4,42,1863,19:09,15:07,02:15,01:46,,,,,,,,,,,,,,,,,,,,,20182019,695:57,8,4,14,83,39,63,0,0,35:30,582:44,14,53.84,4.82,0,0,0,0,77:43,38,-12,12,932,17:50,14:56,01:59,00:54,,,,,,,,,,,,,,,,,,,,,20172018,1305:38,15,14,36,147,78,131,1,2,80:37,1070:04,36,51.19,9.52,2,1,1,1,154:57,69,-14,29,1789,16:44,13:43,01:59,01:02,,,,,,,,,,,,,,,,,,,,,20162017,1322:43,21,12,24,169,82,161,0,0,28:38,1115:33,24,54.81,7.1,2,0,0,2,178:32,79,13,33,1878,16:07,13:36,02:10,00:20,,,,,,,,,,,,,,,,,,,,20152016,1369:35,24,19,26,133,82,166,1,2,68:35,1128:55,26,52.16,14.29,2,0,7,9,172:05,60,17,43,1892,16:42,13:46,02:05,00:50,,,,,,,,,,,,,,,,,,,,20142015,709:22,9,10,9,97,50,158,0,0,08:49,602:52,9,49.19,10.31,2,0,2,2,97:41,20,4,19,1019,14:11,12:03,01:57,00:10,,,,,,,,,,,,,,,,,,,,20132014,286:57,0,2,12,31,28,41,0,0,00:06,241:31,12,47.96,6.45,0,0,0,0,45:20,12,-5,2,455,10:14,08:37,01:37,00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Scott Mayfield,8476429,/api/v1/people/8476429,24,D,Defenseman,Defenseman,D,2,1992-10-14,28,St. Louis,MO,USA,USA,"6' 5""",220,True,False,False,False,R,Y,20212022,1205:49,15,3,55,80,61,77,0,0,03:42,1061:35,55,0.0,3.8,2,0,0,1,140:32,109,-5,18,1482,19:46,17:24,02:18,00:03,,,,,,,,,,,,,,,,,,,,,20202021,1090:49,13,2,38,79,56,76,0,0,03:52,958:20,38,0.0,2.5,0,0,0,0,128:37,108,2,15,1335,19:28,17:06,02:17,00:04,,,,,,,,,,,,,,,,,,,,,20192020,1336:06,8,5,53,98,67,93,0,0,03:39,1165:06,53,0.0,5.1,1,0,0,2,167:21,117,8,13,1658,19:56,17:23,02:29,00:03,,,,,,,,,,,,,,,,,,,,,20182019,1480:01,15,4,68,104,79,118,0,0,02:23,1293:58,68,0.0,3.85,0,0,1,1,183:40,159,18,19,1888,18:44,16:22,02:19,00:01,,,,,,,,,,,,,,,,,,,,,20172018,838:42,10,2,45,58,47,77,0,0,02:08,766:07,45,0.0,3.45,0,0,0,0,70:27,73,-6,12,1015,17:50,16:18,01:29,00:02,,,,,,,,,,,,,,,,,,,,,20162017,353:30,7,2,35,39,25,37,0,0,00:19,352:40,35,0.0,5.13,0,0,0,0,00:31,36,-1,9,430,14:08,14:06,00:01,00:00,,,,,,,,,,,,,,,,,,,,20152016,102:39,0,1,11,4,6,12,0,0,03:23,90:52,11,0.0,25.0,0,0,0,0,08:24,15,-4,1,119,17:06,15:08,01:24,00:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20132014,86:50,0,0,7,7,5,7,0,0,00:10,77:32,7,0.0,0.0,0,0,0,0,09:08,8,-3,0,119,17:22,15:30,01:49,00:02,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1100000.0,1200000.0,1200000.0,1750000.0
56,Adam Pelech,8476917,/api/v1/people/8476917,3,D,Defenseman,Defenseman,D,2,1994-08-16,26,Toronto,ON,CAN,CAN,"6' 3""",205,True,False,False,False,L,Y,20212022,1659:55,25,3,42,104,78,99,0,0,14:28,1465:57,42,0.0,2.9,0,0,0,2,179:30,128,20,28,2087,21:16,18:47,02:18,00:11,,,,,,,,,,,,,,,,,,,,,20202021,1178:36,10,4,18,82,56,66,0,0,06:34,1046:58,18,0.0,4.9,0,0,1,2,125:04,73,15,14,1449,21:02,18:41,02:14,00:07,,,,,,,,,,,,,,,,,,,,,20192020,803:01,8,1,20,49,38,81,0,0,02:15,695:01,20,0.0,2.0,0,0,0,2,105:45,83,4,9,969,21:07,18:17,02:46,00:03,,,,,,,,,,,,,,,,,,,,,20182019,1453:06,16,5,24,110,78,149,0,0,07:04,1320:24,24,0.0,4.55,0,0,0,0,125:38,116,22,21,1898,18:37,16:55,01:36,00:05,,,,,,,,,,,,,,,,,,,,,20172018,1503:23,16,3,28,106,78,100,0,2,24:46,1302:10,28,0.0,2.83,1,0,0,1,176:27,142,7,19,1841,19:16,16:41,02:15,00:19,,,,,,,,,,,,,,,,,,,,,20162017,740:42,7,3,6,40,44,73,0,0,01:29,696:13,6,0.0,7.5,0,0,0,0,43:00,68,-5,10,868,16:50,15:49,00:58,00:02,,,,,,,,,,,,,,,,,,,,20152016,158:13,2,0,0,8,9,16,0,0,04:44,135:46,0,0.0,0.0,0,0,0,0,17:43,16,-1,2,190,17:34,15:05,01:58,00:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750000.0
